geoName,NBA Finals,date
Detroit MI,12,2019-08-19
Dothan AL,0,2019-08-19
Duluth MN-Superior WI,0,2019-08-19
El Paso TX,15,2019-08-19
Elmira NY,0,2019-08-19
Erie PA,0,2019-08-19
Eugene OR,0,2019-08-19
Eureka CA,0,2019-08-19
Evansville IN,25,2019-08-19
Fairbanks AK,0,2019-08-19
Fargo-Valley City ND,0,2019-08-19
Flint-Saginaw-Bay City MI,0,2019-08-19
Florence-Myrtle Beach SC,20,2019-08-19
Fresno-Visalia CA,9,2019-08-19
Ft. Myers-Naples FL,0,2019-08-19
Ft. Smith-Fayetteville-Springdale-Rogers AR,0,2019-08-19
Ft. Wayne IN,21,2019-08-19
Gainesville FL,0,2019-08-19
Glendive MT,0,2019-08-19
Grand Junction-Montrose CO,0,2019-08-19
Grand Rapids-Kalamazoo-Battle Creek MI,0,2019-08-19
Great Falls MT,0,2019-08-19
Green Bay-Appleton WI,30,2019-08-19
Greensboro-High Point-Winston Salem NC,0,2019-08-19
Greenville-New Bern-Washington NC,0,2019-08-19
Greenville-Spartanburg SC-Asheville NC-Anderson SC,10,2019-08-19
Greenwood-Greenville MS,0,2019-08-19
Harlingen-Weslaco-Brownsville-McAllen TX,0,2019-08-19
Harrisburg-Lancaster-Lebanon-York PA,0,2019-08-19
Harrisonburg VA,66,2019-08-19
Hartford & New Haven CT,8,2019-08-19
Hattiesburg-Laurel MS,0,2019-08-19
Helena MT,0,2019-08-19
Honolulu HI,11,2019-08-19
Houston TX,6,2019-08-19
Huntsville-Decatur (Florence) AL,16,2019-08-19
Idaho Falls-Pocatello ID,46,2019-08-19
Indianapolis IN,14,2019-08-19
Jackson MS,19,2019-08-19
Jackson TN,0,2019-08-19
Jacksonville FL,0,2019-08-19
Johnstown-Altoona PA,0,2019-08-19
Jonesboro AR,0,2019-08-19
Joplin MO-Pittsburg KS,0,2019-08-19
Juneau AK,0,2019-08-19
Kansas City MO,7,2019-08-19
Knoxville TN,11,2019-08-19
La Crosse-Eau Claire WI,0,2019-08-19
Lafayette IN,0,2019-08-19
Lafayette LA,0,2019-08-19
Lake Charles LA,0,2019-08-19
Lansing MI,0,2019-08-19
Laredo TX,0,2019-08-19
Las Vegas NV,14,2019-08-19
Lexington KY,13,2019-08-19
Lima OH,0,2019-08-19
Lincoln & Hastings-Kearney NE,22,2019-08-19
Little Rock-Pine Bluff AR,12,2019-08-19
Los Angeles CA,5,2019-08-19
Louisville KY,0,2019-08-19
Lubbock TX,0,2019-08-19
Macon GA,29,2019-08-19
Madison WI,14,2019-08-19
Mankato MN,0,2019-08-19
Marquette MI,0,2019-08-19
Medford-Klamath Falls OR,0,2019-08-19
Memphis TN,10,2019-08-19
Meridian MS,0,2019-08-19
Miami-Ft. Lauderdale FL,4,2019-08-19
Milwaukee WI,5,2019-08-19
Minneapolis-St. Paul MN,3,2019-08-19
Minot-Bismarck-Dickinson(Williston) ND,0,2019-08-19
Missoula MT,0,2019-08-19
Mobile AL-Pensacola (Ft. Walton Beach) FL,11,2019-08-19
Monroe LA-El Dorado AR,0,2019-08-19
Monterey-Salinas CA,22,2019-08-19
Montgomery (Selma) AL,0,2019-08-19
Nashville TN,11,2019-08-19
New Orleans LA,8,2019-08-19
New York NY,6,2019-08-19
Norfolk-Portsmouth-Newport News VA,11,2019-08-19
North Platte NE,0,2019-08-19
Odessa-Midland TX,0,2019-08-19
Oklahoma City OK,16,2019-08-19
Omaha NE,10,2019-08-19
Orlando-Daytona Beach-Melbourne FL,10,2019-08-19
Ottumwa IA-Kirksville MO,0,2019-08-19
Paducah KY-Cape Girardeau MO-Harrisburg-Mount Vernon IL,22,2019-08-19
Palm Springs CA,0,2019-08-19
Panama City FL,0,2019-08-19
Parkersburg WV,0,2019-08-19
Peoria-Bloomington IL,23,2019-08-19
Philadelphia PA,10,2019-08-19
Phoenix AZ,6,2019-08-19
Pittsburgh PA,10,2019-08-19
Portland OR,6,2019-08-19
Portland-Auburn ME,13,2019-08-19
Presque Isle ME,0,2019-08-19
Providence RI-New Bedford MA,9,2019-08-19
Quincy IL-Hannibal MO-Keokuk IA,0,2019-08-19
Raleigh-Durham (Fayetteville) NC,8,2019-08-19
Rapid City SD,0,2019-08-19
Reno NV,0,2019-08-19
Richmond-Petersburg VA,10,2019-08-19
Roanoke-Lynchburg VA,13,2019-08-19
Rochester MN-Mason City IA-Austin MN,0,2019-08-19
Rochester NY,0,2019-08-19
Rockford IL,0,2019-08-19
Sacramento-Stockton-Modesto CA,7,2019-08-19
Salisbury MD,30,2019-08-19
Salt Lake City UT,4,2019-08-19
San Angelo TX,100,2019-08-19
San Antonio TX,16,2019-08-19
San Diego CA,7,2019-08-19
San Francisco-Oakland-San Jose CA,8,2019-08-19
Santa Barbara-Santa Maria-San Luis Obispo CA,0,2019-08-19
Savannah GA,0,2019-08-19
Seattle-Tacoma WA,5,2019-08-19
Sherman TX-Ada OK,0,2019-08-19
Shreveport LA,22,2019-08-19
Sioux City IA,48,2019-08-19
Sioux Falls(Mitchell) SD,0,2019-08-19
South Bend-Elkhart IN,0,2019-08-19
Spokane WA,0,2019-08-19
Springfield MO,16,2019-08-19
Springfield-Holyoke MA,23,2019-08-19
St. Joseph MO,0,2019-08-19
St. Louis MO,4,2019-08-19
Syracuse NY,16,2019-08-19
Tallahassee FL-Thomasville GA,22,2019-08-19
Tampa-St. Petersburg (Sarasota) FL,8,2019-08-19
Terre Haute IN,0,2019-08-19
Toledo OH,0,2019-08-19
Topeka KS,36,2019-08-19
Traverse City-Cadillac MI,0,2019-08-19
Tri-Cities TN-VA,47,2019-08-19
Tucson (Sierra Vista) AZ,13,2019-08-19
Tulsa OK,12,2019-08-19
Twin Falls ID,0,2019-08-19
Tyler-Longview(Lufkin & Nacogdoches) TX,0,2019-08-19
Utica NY,0,2019-08-19
Victoria TX,0,2019-08-19
Waco-Temple-Bryan TX,0,2019-08-19
Washington DC (Hagerstown MD),8,2019-08-19
Watertown NY,0,2019-08-19
Wausau-Rhinelander WI,0,2019-08-19
West Palm Beach-Ft. Pierce FL,7,2019-08-19
Wheeling WV-Steubenville OH,0,2019-08-19
Wichita Falls TX & Lawton OK,0,2019-08-19
Wichita-Hutchinson KS,29,2019-08-19
Wilkes Barre-Scranton PA,12,2019-08-19
Wilmington NC,0,2019-08-19
Yakima-Pasco-Richland-Kennewick WA,26,2019-08-19
Youngstown OH,0,2019-08-19
Yuma AZ-El Centro CA,0,2019-08-19
Zanesville OH,0,2019-08-19
Abilene-Sweetwater TX,54,2019-08-26
Albany GA,0,2019-08-26
Albany-Schenectady-Troy NY,0,2019-08-26
Albuquerque-Santa Fe NM,10,2019-08-26
Alexandria LA,0,2019-08-26
Alpena MI,0,2019-08-26
Amarillo TX,0,2019-08-26
Anchorage AK,0,2019-08-26
Atlanta GA,5,2019-08-26
Augusta GA,32,2019-08-26
Austin TX,8,2019-08-26
Bakersfield CA,0,2019-08-26
Baltimore MD,7,2019-08-26
Bangor ME,0,2019-08-26
Baton Rouge LA,0,2019-08-26
Beaumont-Port Arthur TX,0,2019-08-26
Bend OR,0,2019-08-26
"Billings, MT",0,2019-08-26
Biloxi-Gulfport MS,0,2019-08-26
Binghamton NY,44,2019-08-26
Birmingham AL,0,2019-08-26
Bluefield-Beckley-Oak Hill WV,64,2019-08-26
Boise ID,0,2019-08-26
Boston MA-Manchester NH,4,2019-08-26
Bowling Green KY,0,2019-08-26
Buffalo NY,8,2019-08-26
Burlington VT-Plattsburgh NY,0,2019-08-26
Butte-Bozeman MT,0,2019-08-26
Casper-Riverton WY,0,2019-08-26
Cedar Rapids-Waterloo-Iowa City & Dubuque IA,15,2019-08-26
Champaign & Springfield-Decatur IL,22,2019-08-26
Charleston SC,0,2019-08-26
Charleston-Huntington WV,0,2019-08-26
Charlotte NC,5,2019-08-26
Charlottesville VA,0,2019-08-26
Chattanooga TN,0,2019-08-26
Cheyenne WY-Scottsbluff NE,0,2019-08-26
Chicago IL,10,2019-08-26
Chico-Redding CA,0,2019-08-26
Cincinnati OH,7,2019-08-26
Clarksburg-Weston WV,0,2019-08-26
Cleveland-Akron (Canton) OH,8,2019-08-26
Colorado Springs-Pueblo CO,13,2019-08-26
Columbia SC,12,2019-08-26
Columbia-Jefferson City MO,0,2019-08-26
Columbus GA,24,2019-08-26
Columbus OH,6,2019-08-26
Columbus-Tupelo-West Point MS,44,2019-08-26
Corpus Christi TX,26,2019-08-26
Dallas-Ft. Worth TX,4,2019-08-26
Davenport IA-Rock Island-Moline IL,20,2019-08-26
Dayton OH,0,2019-08-26
Denver CO,3,2019-08-26
Des Moines-Ames IA,11,2019-08-26
Detroit MI,5,2019-08-26
Dothan AL,0,2019-08-26
Duluth MN-Superior WI,0,2019-08-26
El Paso TX,13,2019-08-26
Elmira NY,0,2019-08-26
Erie PA,0,2019-08-26
Eugene OR,23,2019-08-26
Eureka CA,0,2019-08-26
Evansville IN,0,2019-08-26
Fairbanks AK,0,2019-08-26
Fargo-Valley City ND,0,2019-08-26
Flint-Saginaw-Bay City MI,0,2019-08-26
Florence-Myrtle Beach SC,16,2019-08-26
Fresno-Visalia CA,8,2019-08-26
Ft. Myers-Naples FL,0,2019-08-26
Ft. Smith-Fayetteville-Springdale-Rogers AR,16,2019-08-26
Ft. Wayne IN,21,2019-08-26
Gainesville FL,28,2019-08-26
Glendive MT,0,2019-08-26
Grand Junction-Montrose CO,0,2019-08-26
Grand Rapids-Kalamazoo-Battle Creek MI,0,2019-08-26
Great Falls MT,0,2019-08-26
Green Bay-Appleton WI,20,2019-08-26
Greensboro-High Point-Winston Salem NC,0,2019-08-26
Greenville-New Bern-Washington NC,0,2019-08-26
Greenville-Spartanburg SC-Asheville NC-Anderson SC,6,2019-08-26
Greenwood-Greenville MS,0,2019-08-26
Harlingen-Weslaco-Brownsville-McAllen TX,0,2019-08-26
Harrisburg-Lancaster-Lebanon-York PA,0,2019-08-26
Harrisonburg VA,0,2019-08-26
Hartford & New Haven CT,6,2019-08-26
Hattiesburg-Laurel MS,67,2019-08-26
Helena MT,0,2019-08-26
Honolulu HI,13,2019-08-26
Houston TX,2,2019-08-26
Huntsville-Decatur (Florence) AL,14,2019-08-26
Idaho Falls-Pocatello ID,0,2019-08-26
Indianapolis IN,4,2019-08-26
Jackson MS,0,2019-08-26
Jackson TN,0,2019-08-26
Jacksonville FL,6,2019-08-26
Johnstown-Altoona PA,0,2019-08-26
Jonesboro AR,0,2019-08-26
Joplin MO-Pittsburg KS,0,2019-08-26
Juneau AK,0,2019-08-26
Kansas City MO,5,2019-08-26
Knoxville TN,15,2019-08-26
La Crosse-Eau Claire WI,56,2019-08-26
Lafayette IN,0,2019-08-26
Lafayette LA,28,2019-08-26
Lake Charles LA,0,2019-08-26
Lansing MI,20,2019-08-26
Laredo TX,0,2019-08-26
Las Vegas NV,5,2019-08-26
Lexington KY,11,2019-08-26
Lima OH,0,2019-08-26
Lincoln & Hastings-Kearney NE,0,2019-08-26
Little Rock-Pine Bluff AR,10,2019-08-26
Los Angeles CA,7,2019-08-26
Louisville KY,7,2019-08-26
Lubbock TX,0,2019-08-26
Macon GA,25,2019-08-26
Madison WI,12,2019-08-26
Mankato MN,100,2019-08-26
Marquette MI,0,2019-08-26
Medford-Klamath Falls OR,0,2019-08-26
Memphis TN,0,2019-08-26
Meridian MS,0,2019-08-26
Miami-Ft. Lauderdale FL,5,2019-08-26
Milwaukee WI,0,2019-08-26
Minneapolis-St. Paul MN,7,2019-08-26
Minot-Bismarck-Dickinson(Williston) ND,0,2019-08-26
Missoula MT,0,2019-08-26
Mobile AL-Pensacola (Ft. Walton Beach) FL,9,2019-08-26
Monroe LA-El Dorado AR,0,2019-08-26
Monterey-Salinas CA,19,2019-08-26
Montgomery (Selma) AL,26,2019-08-26
Nashville TN,4,2019-08-26
New Orleans LA,14,2019-08-26
New York NY,8,2019-08-26
Norfolk-Portsmouth-Newport News VA,8,2019-08-26
North Platte NE,0,2019-08-26
Odessa-Midland TX,30,2019-08-26
Oklahoma City OK,7,2019-08-26
Omaha NE,0,2019-08-26
Orlando-Daytona Beach-Melbourne FL,10,2019-08-26
Ottumwa IA-Kirksville MO,0,2019-08-26
Paducah KY-Cape Girardeau MO-Harrisburg-Mount Vernon IL,0,2019-08-26
Palm Springs CA,35,2019-08-26
Panama City FL,0,2019-08-26
Parkersburg WV,0,2019-08-26
Peoria-Bloomington IL,0,2019-08-26
Philadelphia PA,4,2019-08-26
Phoenix AZ,3,2019-08-26
Pittsburgh PA,6,2019-08-26
Portland OR,8,2019-08-26
Portland-Auburn ME,0,2019-08-26
Presque Isle ME,0,2019-08-26
Providence RI-New Bedford MA,8,2019-08-26
Quincy IL-Hannibal MO-Keokuk IA,68,2019-08-26
Raleigh-Durham (Fayetteville) NC,3,2019-08-26
Rapid City SD,0,2019-08-26
Reno NV,0,2019-08-26
Richmond-Petersburg VA,17,2019-08-26
Roanoke-Lynchburg VA,0,2019-08-26
Rochester MN-Mason City IA-Austin MN,0,2019-08-26
Rochester NY,12,2019-08-26
Rockford IL,32,2019-08-26
Sacramento-Stockton-Modesto CA,7,2019-08-26
Salisbury MD,0,2019-08-26
Salt Lake City UT,4,2019-08-26
San Angelo TX,0,2019-08-26
San Antonio TX,4,2019-08-26
San Diego CA,6,2019-08-26
San Francisco-Oakland-San Jose CA,6,2019-08-26
Santa Barbara-Santa Maria-San Luis Obispo CA,18,2019-08-26
Savannah GA,0,2019-08-26
Seattle-Tacoma WA,4,2019-08-26
Sherman TX-Ada OK,52,2019-08-26
Shreveport LA,19,2019-08-26
Sioux City IA,39,2019-08-26
Sioux Falls(Mitchell) SD,22,2019-08-26
South Bend-Elkhart IN,16,2019-08-26
Spokane WA,12,2019-08-26
Springfield MO,0,2019-08-26
Springfield-Holyoke MA,0,2019-08-26
St. Joseph MO,0,2019-08-26
St. Louis MO,6,2019-08-26
Syracuse NY,0,2019-08-26
Tallahassee FL-Thomasville GA,18,2019-08-26
Tampa-St. Petersburg (Sarasota) FL,0,2019-08-26
Terre Haute IN,0,2019-08-26
Toledo OH,26,2019-08-26
Topeka KS,31,2019-08-26
Traverse City-Cadillac MI,0,2019-08-26
Tri-Cities TN-VA,0,2019-08-26
Tucson (Sierra Vista) AZ,0,2019-08-26
Tulsa OK,10,2019-08-26
Twin Falls ID,0,2019-08-26
Tyler-Longview(Lufkin & Nacogdoches) TX,0,2019-08-26
Utica NY,0,2019-08-26
Victoria TX,0,2019-08-26
Waco-Temple-Bryan TX,12,2019-08-26
Washington DC (Hagerstown MD),4,2019-08-26
Watertown NY,64,2019-08-26
Wausau-Rhinelander WI,0,2019-08-26
West Palm Beach-Ft. Pierce FL,6,2019-08-26
Wheeling WV-Steubenville OH,0,2019-08-26
Wichita Falls TX & Lawton OK,0,2019-08-26
Wichita-Hutchinson KS,13,2019-08-26
Wilkes Barre-Scranton PA,0,2019-08-26
Wilmington NC,0,2019-08-26
Yakima-Pasco-Richland-Kennewick WA,0,2019-08-26
Youngstown OH,25,2019-08-26
Yuma AZ-El Centro CA,0,2019-08-26
Zanesville OH,0,2019-08-26
Abilene-Sweetwater TX,0,2019-09-02
Albany GA,0,2019-09-02
Albany-Schenectady-Troy NY,6,2019-09-02
Albuquerque-Santa Fe NM,0,2019-09-02
Alexandria LA,0,2019-09-02
Alpena MI,0,2019-09-02
Amarillo TX,0,2019-09-02
Anchorage AK,21,2019-09-02
Atlanta GA,3,2019-09-02
Augusta GA,0,2019-09-02
Austin TX,4,2019-09-02
Bakersfield CA,0,2019-09-02
Baltimore MD,5,2019-09-02
Bangor ME,0,2019-09-02
Baton Rouge LA,0,2019-09-02
Beaumont-Port Arthur TX,28,2019-09-02
Bend OR,0,2019-09-02
"Billings, MT",0,2019-09-02
Biloxi-Gulfport MS,29,2019-09-02
Binghamton NY,0,2019-09-02
Birmingham AL,5,2019-09-02
Bluefield-Beckley-Oak Hill WV,0,2019-09-02
Boise ID,0,2019-09-02
Boston MA-Manchester NH,4,2019-09-02
Bowling Green KY,0,2019-09-02
Buffalo NY,0,2019-09-02
Burlington VT-Plattsburgh NY,0,2019-09-02
Butte-Bozeman MT,0,2019-09-02
Casper-Riverton WY,85,2019-09-02
Cedar Rapids-Waterloo-Iowa City & Dubuque IA,0,2019-09-02
Champaign & Springfield-Decatur IL,16,2019-09-02
Charleston SC,0,2019-09-02
Charleston-Huntington WV,18,2019-09-02
Charlotte NC,2,2019-09-02
Charlottesville VA,32,2019-09-02
Chattanooga TN,21,2019-09-02
Cheyenne WY-Scottsbluff NE,0,2019-09-02
Chicago IL,3,2019-09-02
Chico-Redding CA,21,2019-09-02
Cincinnati OH,7,2019-09-02
Clarksburg-Weston WV,0,2019-09-02
Cleveland-Akron (Canton) OH,6,2019-09-02
Colorado Springs-Pueblo CO,0,2019-09-02
Columbia SC,0,2019-09-02
Columbia-Jefferson City MO,0,2019-09-02
Columbus GA,0,2019-09-02
Columbus OH,0,2019-09-02
Columbus-Tupelo-West Point MS,0,2019-09-02
Corpus Christi TX,0,2019-09-02
Dallas-Ft. Worth TX,2,2019-09-02
Davenport IA-Rock Island-Moline IL,15,2019-09-02
Dayton OH,9,2019-09-02
Denver CO,2,2019-09-02
Des Moines-Ames IA,0,2019-09-02
Detroit MI,3,2019-09-02
Dothan AL,0,2019-09-02
Duluth MN-Superior WI,0,2019-09-02
El Paso TX,9,2019-09-02
Elmira NY,50,2019-09-02
Erie PA,27,2019-09-02
Eugene OR,17,2019-09-02
Eureka CA,0,2019-09-02
Evansville IN,0,2019-09-02
Fairbanks AK,89,2019-09-02
Fargo-Valley City ND,0,2019-09-02
Flint-Saginaw-Bay City MI,0,2019-09-02
Florence-Myrtle Beach SC,13,2019-09-02
Fresno-Visalia CA,11,2019-09-02
Ft. Myers-Naples FL,0,2019-09-02
Ft. Smith-Fayetteville-Springdale-Rogers AR,0,2019-09-02
Ft. Wayne IN,0,2019-09-02
Gainesville FL,0,2019-09-02
Glendive MT,0,2019-09-02
Grand Junction-Montrose CO,0,2019-09-02
Grand Rapids-Kalamazoo-Battle Creek MI,9,2019-09-02
Great Falls MT,79,2019-09-02
Green Bay-Appleton WI,9,2019-09-02
Greensboro-High Point-Winston Salem NC,11,2019-09-02
Greenville-New Bern-Washington NC,0,2019-09-02
Greenville-Spartanburg SC-Asheville NC-Anderson SC,4,2019-09-02
Greenwood-Greenville MS,0,2019-09-02
Harlingen-Weslaco-Brownsville-McAllen TX,0,2019-09-02
Harrisburg-Lancaster-Lebanon-York PA,5,2019-09-02
Harrisonburg VA,0,2019-09-02
Hartford & New Haven CT,9,2019-09-02
Hattiesburg-Laurel MS,0,2019-09-02
Helena MT,0,2019-09-02
Honolulu HI,14,2019-09-02
Houston TX,5,2019-09-02
Huntsville-Decatur (Florence) AL,11,2019-09-02
Idaho Falls-Pocatello ID,0,2019-09-02
Indianapolis IN,4,2019-09-02
Jackson MS,0,2019-09-02
Jackson TN,53,2019-09-02
Jacksonville FL,0,2019-09-02
Johnstown-Altoona PA,0,2019-09-02
Jonesboro AR,0,2019-09-02
Joplin MO-Pittsburg KS,0,2019-09-02
Juneau AK,0,2019-09-02
Kansas City MO,5,2019-09-02
Knoxville TN,7,2019-09-02
La Crosse-Eau Claire WI,19,2019-09-02
Lafayette IN,0,2019-09-02
Lafayette LA,0,2019-09-02
Lake Charles LA,0,2019-09-02
Lansing MI,0,2019-09-02
Laredo TX,0,2019-09-02
Las Vegas NV,5,2019-09-02
Lexington KY,25,2019-09-02
Lima OH,0,2019-09-02
Lincoln & Hastings-Kearney NE,0,2019-09-02
Little Rock-Pine Bluff AR,0,2019-09-02
Los Angeles CA,4,2019-09-02
Louisville KY,5,2019-09-02
Lubbock TX,0,2019-09-02
Macon GA,0,2019-09-02
Madison WI,8,2019-09-02
Mankato MN,0,2019-09-02
Marquette MI,0,2019-09-02
Medford-Klamath Falls OR,0,2019-09-02
Memphis TN,9,2019-09-02
Meridian MS,100,2019-09-02
Miami-Ft. Lauderdale FL,8,2019-09-02
Milwaukee WI,5,2019-09-02
Minneapolis-St. Paul MN,3,2019-09-02
Minot-Bismarck-Dickinson(Williston) ND,0,2019-09-02
Missoula MT,0,2019-09-02
Mobile AL-Pensacola (Ft. Walton Beach) FL,7,2019-09-02
Monroe LA-El Dorado AR,0,2019-09-02
Monterey-Salinas CA,21,2019-09-02
Montgomery (Selma) AL,0,2019-09-02
Nashville TN,5,2019-09-02
New Orleans LA,10,2019-09-02
New York NY,3,2019-09-02
Norfolk-Portsmouth-Newport News VA,4,2019-09-02
North Platte NE,0,2019-09-02
Odessa-Midland TX,0,2019-09-02
Oklahoma City OK,0,2019-09-02
Omaha NE,7,2019-09-02
Orlando-Daytona Beach-Melbourne FL,6,2019-09-02
Ottumwa IA-Kirksville MO,0,2019-09-02
Paducah KY-Cape Girardeau MO-Harrisburg-Mount Vernon IL,14,2019-09-02
Palm Springs CA,0,2019-09-02
Panama City FL,0,2019-09-02
Parkersburg WV,0,2019-09-02
Peoria-Bloomington IL,0,2019-09-02
Philadelphia PA,4,2019-09-02
Phoenix AZ,3,2019-09-02
Pittsburgh PA,12,2019-09-02
Portland OR,6,2019-09-02
Portland-Auburn ME,9,2019-09-02
Presque Isle ME,0,2019-09-02
Providence RI-New Bedford MA,5,2019-09-02
Quincy IL-Hannibal MO-Keokuk IA,0,2019-09-02
Raleigh-Durham (Fayetteville) NC,2,2019-09-02
Rapid City SD,0,2019-09-02
Reno NV,0,2019-09-02
Richmond-Petersburg VA,6,2019-09-02
Roanoke-Lynchburg VA,0,2019-09-02
Rochester MN-Mason City IA-Austin MN,0,2019-09-02
Rochester NY,0,2019-09-02
Rockford IL,0,2019-09-02
Sacramento-Stockton-Modesto CA,7,2019-09-02
Salisbury MD,0,2019-09-02
Salt Lake City UT,3,2019-09-02
San Angelo TX,0,2019-09-02
San Antonio TX,3,2019-09-02
San Diego CA,6,2019-09-02
San Francisco-Oakland-San Jose CA,5,2019-09-02
Santa Barbara-Santa Maria-San Luis Obispo CA,27,2019-09-02
Savannah GA,11,2019-09-02
Seattle-Tacoma WA,3,2019-09-02
Sherman TX-Ada OK,39,2019-09-02
Shreveport LA,0,2019-09-02
Sioux City IA,0,2019-09-02
Sioux Falls(Mitchell) SD,16,2019-09-02
South Bend-Elkhart IN,0,2019-09-02
Spokane WA,9,2019-09-02
Springfield MO,0,2019-09-02
Springfield-Holyoke MA,13,2019-09-02
St. Joseph MO,0,2019-09-02
St. Louis MO,4,2019-09-02
Syracuse NY,9,2019-09-02
Tallahassee FL-Thomasville GA,13,2019-09-02
Tampa-St. Petersburg (Sarasota) FL,6,2019-09-02
Terre Haute IN,0,2019-09-02
Toledo OH,9,2019-09-02
Topeka KS,0,2019-09-02
Traverse City-Cadillac MI,0,2019-09-02
Tri-Cities TN-VA,0,2019-09-02
Tucson (Sierra Vista) AZ,0,2019-09-02
Tulsa OK,8,2019-09-02
Twin Falls ID,0,2019-09-02
Tyler-Longview(Lufkin & Nacogdoches) TX,17,2019-09-02
Utica NY,0,2019-09-02
Victoria TX,0,2019-09-02
Waco-Temple-Bryan TX,9,2019-09-02
Washington DC (Hagerstown MD),2,2019-09-02
Watertown NY,0,2019-09-02
Wausau-Rhinelander WI,24,2019-09-02
West Palm Beach-Ft. Pierce FL,5,2019-09-02
Wheeling WV-Steubenville OH,0,2019-09-02
Wichita Falls TX & Lawton OK,0,2019-09-02
Wichita-Hutchinson KS,0,2019-09-02
Wilkes Barre-Scranton PA,0,2019-09-02
Wilmington NC,0,2019-09-02
Yakima-Pasco-Richland-Kennewick WA,0,2019-09-02
Youngstown OH,0,2019-09-02
Yuma AZ-El Centro CA,0,2019-09-02
Zanesville OH,0,2019-09-02
Abilene-Sweetwater TX,60,2019-09-09
Albany GA,0,2019-09-09
Albany-Schenectady-Troy NY,9,2019-09-09
Albuquerque-Santa Fe NM,8,2019-09-09
Alexandria LA,0,2019-09-09
Alpena MI,0,2019-09-09
Amarillo TX,0,2019-09-09
Anchorage AK,0,2019-09-09
Atlanta GA,6,2019-09-09
Augusta GA,0,2019-09-09
Austin TX,5,2019-09-09
Bakersfield CA,0,2019-09-09
Baltimore MD,14,2019-09-09
Bangor ME,0,2019-09-09
Baton Rouge LA,17,2019-09-09
Beaumont-Port Arthur TX,0,2019-09-09
Bend OR,0,2019-09-09
"Billings, MT",0,2019-09-09
Biloxi-Gulfport MS,0,2019-09-09
Binghamton NY,0,2019-09-09
Birmingham AL,14,2019-09-09
Bluefield-Beckley-Oak Hill WV,0,2019-09-09
Boise ID,0,2019-09-09
Boston MA-Manchester NH,4,2019-09-09
Bowling Green KY,0,2019-09-09
Buffalo NY,8,2019-09-09
Burlington VT-Plattsburgh NY,0,2019-09-09
Butte-Bozeman MT,68,2019-09-09
Casper-Riverton WY,0,2019-09-09
Cedar Rapids-Waterloo-Iowa City & Dubuque IA,0,2019-09-09
Champaign & Springfield-Decatur IL,0,2019-09-09
Charleston SC,15,2019-09-09
Charleston-Huntington WV,37,2019-09-09
Charlotte NC,0,2019-09-09
Charlottesville VA,49,2019-09-09
Chattanooga TN,0,2019-09-09
Cheyenne WY-Scottsbluff NE,0,2019-09-09
Chicago IL,5,2019-09-09
Chico-Redding CA,0,2019-09-09
Cincinnati OH,7,2019-09-09
Clarksburg-Weston WV,0,2019-09-09
Cleveland-Akron (Canton) OH,9,2019-09-09
Colorado Springs-Pueblo CO,14,2019-09-09
Columbia SC,0,2019-09-09
Columbia-Jefferson City MO,0,2019-09-09
Columbus GA,0,2019-09-09
Columbus OH,5,2019-09-09
Columbus-Tupelo-West Point MS,0,2019-09-09
Corpus Christi TX,29,2019-09-09
Dallas-Ft. Worth TX,4,2019-09-09
Davenport IA-Rock Island-Moline IL,0,2019-09-09
Dayton OH,13,2019-09-09
Denver CO,7,2019-09-09
Des Moines-Ames IA,12,2019-09-09
Detroit MI,3,2019-09-09
Dothan AL,0,2019-09-09
Duluth MN-Superior WI,0,2019-09-09
El Paso TX,0,2019-09-09
Elmira NY,76,2019-09-09
Erie PA,0,2019-09-09
Eugene OR,0,2019-09-09
Eureka CA,0,2019-09-09
Evansville IN,0,2019-09-09
Fairbanks AK,0,2019-09-09
Fargo-Valley City ND,48,2019-09-09
Flint-Saginaw-Bay City MI,0,2019-09-09
Florence-Myrtle Beach SC,0,2019-09-09
Fresno-Visalia CA,9,2019-09-09
Ft. Myers-Naples FL,12,2019-09-09
Ft. Smith-Fayetteville-Springdale-Rogers AR,0,2019-09-09
Ft. Wayne IN,0,2019-09-09
Gainesville FL,0,2019-09-09
Glendive MT,0,2019-09-09
Grand Junction-Montrose CO,0,2019-09-09
Grand Rapids-Kalamazoo-Battle Creek MI,14,2019-09-09
Great Falls MT,0,2019-09-09
Green Bay-Appleton WI,13,2019-09-09
Greensboro-High Point-Winston Salem NC,8,2019-09-09
Greenville-New Bern-Washington NC,18,2019-09-09
Greenville-Spartanburg SC-Asheville NC-Anderson SC,6,2019-09-09
Greenwood-Greenville MS,0,2019-09-09
Harlingen-Weslaco-Brownsville-McAllen TX,0,2019-09-09
Harrisburg-Lancaster-Lebanon-York PA,8,2019-09-09
Harrisonburg VA,0,2019-09-09
Hartford & New Haven CT,7,2019-09-09
Hattiesburg-Laurel MS,0,2019-09-09
Helena MT,0,2019-09-09
Honolulu HI,11,2019-09-09
Houston TX,7,2019-09-09
Huntsville-Decatur (Florence) AL,16,2019-09-09
Idaho Falls-Pocatello ID,0,2019-09-09
Indianapolis IN,9,2019-09-09
Jackson MS,18,2019-09-09
Jackson TN,0,2019-09-09
Jacksonville FL,0,2019-09-09
Johnstown-Altoona PA,0,2019-09-09
Jonesboro AR,0,2019-09-09
Joplin MO-Pittsburg KS,0,2019-09-09
Juneau AK,0,2019-09-09
